user_goal_id,user_goal,user_goal_url,expression,visits
101,cervical cancer,https://www.nhs.uk/conditions/cervical-cancer/,cervix cancer,1822
101,cervical cancer,https://www.nhs.uk/conditions/cervical-cancer/,cancer of the cervix,1445
102,pregnancy weight gain,,pregnancy weight gain,7719
102,pregnancy weight gain,,weight gain in pregnancy,5426
102,pregnancy weight gain,,weight gain pregnancy,4139
102,pregnancy weight gain,,weight gain during pregnancy,2452
104,liver cancer,https://www.nhs.uk/conditions/liver-cancer/,liver cancer,57864
104,liver cancer,https://www.nhs.uk/conditions/liver-cancer/,cancer of the liver,3907
105,carcinoma,,carcinoma,10661
106,bone cancer,https://www.nhs.uk/conditions/bone-cancer/,bone cancer,59588
106,bone cancer,https://www.nhs.uk/conditions/bone-cancer/,cancer in the bones,2093
107,stomach cancer,https://www.nhs.uk/conditions/stomach-cancer/,stomach cancer,87064
107,stomach cancer,https://www.nhs.uk/conditions/stomach-cancer/,gastric cancer,2780
107,stomach cancer,https://www.nhs.uk/conditions/stomach-cancer/,cancer of the stomach,2003
108,throat cancer,,throat cancer,113638
108,throat cancer,,cancer of the throat,2678
109,miscarriage,https://www.nhs.uk/conditions/miscarriage/,miscarriage,33489
109,miscarriage,https://www.nhs.uk/conditions/miscarriage/,miscarriage patient uk,1071
110,bladder cancer,https://www.nhs.uk/conditions/bladder-cancer/,bladder cancer,74806
110,bladder cancer,https://www.nhs.uk/conditions/bladder-cancer/,bladder tumour,2436
110,bladder cancer,https://www.nhs.uk/conditions/bladder-cancer/,cancer of the bladder,2008
113,blood cancer,,blood cancer,29293
113,blood cancer,,cancer of the blood,3482
113,blood cancer,,blood cancers,2067
116,testicular cancer,https://www.nhs.uk/conditions/testicular-cancer/,testicular cancer,68863
116,testicular cancer,https://www.nhs.uk/conditions/testicular-cancer/,testicle cancer,1375
117,cramps during pregnancy,,cramps during pregnancy,2489
117,cramps during pregnancy,,pregnancy cramps,2193
117,cramps during pregnancy,,cramps in pregnancy,1637
117,cramps during pregnancy,,cramping in pregnancy,1095
118,maternity allowance,,maternity allowance,38186
118,maternity allowance,,statutory maternity allowance,1271
119,sarcoma,,sarcoma,37767
119,sarcoma,,sarcoma uk,8507
119,sarcoma,,sarcoma cancer,5842
119,sarcoma,,sarcomas,1379
120,kidney cancer,https://www.nhs.uk/conditions/kidney-cancer/,kidney cancer,34505
120,kidney cancer,https://www.nhs.uk/conditions/kidney-cancer/,cancer of the kidney,2887
120,kidney cancer,https://www.nhs.uk/conditions/kidney-cancer/,renal cancer,2844
121,mouth cancer,https://www.nhs.uk/conditions/mouth-cancer/,mouth cancer,53070
121,mouth cancer,https://www.nhs.uk/conditions/mouth-cancer/,cancer of the mouth,1827
124,thyroid cancer,https://www.nhs.uk/conditions/thyroid-cancer/,thyroid cancer,42247
125,heartburn in pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/indigestion-heartburn-pregnant/,heartburn in pregnancy,9654
125,heartburn in pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/indigestion-heartburn-pregnant/,heartburn pregnancy,6118
125,heartburn in pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/indigestion-heartburn-pregnant/,heartburn during pregnancy,4556
125,heartburn in pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/indigestion-heartburn-pregnant/,pregnancy heartburn,4224
125,heartburn in pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/indigestion-heartburn-pregnant/,heartburn when pregnant,1677
125,heartburn in pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/indigestion-heartburn-pregnant/,pregnant heartburn,1158
125,heartburn in pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/indigestion-heartburn-pregnant/,pregnancy and heartburn,1068
128,morning sickness,https://www.nhs.uk/conditions/pregnancy-and-baby/morning-sickness-nausea/,morning sickness,33504
128,morning sickness,https://www.nhs.uk/conditions/pregnancy-and-baby/morning-sickness-nausea/,pregnancy sickness,3259
128,morning sickness,https://www.nhs.uk/conditions/pregnancy-and-baby/morning-sickness-nausea/,nausea in pregnancy,3187
128,morning sickness,https://www.nhs.uk/conditions/pregnancy-and-baby/morning-sickness-nausea/,feeling sick in the morning,2145
128,morning sickness,https://www.nhs.uk/conditions/pregnancy-and-baby/morning-sickness-nausea/,pregnancy nausea,1778
128,morning sickness,https://www.nhs.uk/conditions/pregnancy-and-baby/morning-sickness-nausea/,sickness in pregnancy,1324
128,morning sickness,https://www.nhs.uk/conditions/pregnancy-and-baby/morning-sickness-nausea/,pregnancy morning sickness,1062
129,glioblastoma,,glioblastoma,22790
129,glioblastoma,,glioblastoma multiforme,5814
129,glioblastoma,,glioblastoma grade 4,2623
130,rib pain,,rib pain,16480
130,rib pain,,pain in ribs,9318
130,rib pain,,rib cage pain,6837
130,rib pain,,sore ribs,4371
130,rib pain,,painful ribs,3039
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,oesophageal cancer,26868
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,esophageal cancer,13687
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,esophagus cancer,11427
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,oesophagus cancer,10279
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,cancer of the oesophagus,10163
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,cancer of the esophagus,6078
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,cancer of oesophagus,3061
131,oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,cancer of esophagus,1230
132,neck cancer,https://www.nhs.uk/conditions/head-and-neck-cancer/,neck cancer,9695
132,neck cancer,https://www.nhs.uk/conditions/head-and-neck-cancer/,head and neck cancer,5243
132,neck cancer,https://www.nhs.uk/conditions/head-and-neck-cancer/,cancer of the neck,1033
133,mesothelioma,,mesothelioma,20953
133,mesothelioma,,mesothelioma uk,4579
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,pregnancy exercise,4297
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,pregnancy exercises,2058
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,exercise when pregnant,2042
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,exercise during pregnancy,1925
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,exercise for pregnant,1752
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,exercises for pregnancy,1720
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,exercise in pregnancy,1715
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,exercises in pregnancy,1227
134,pregnancy exercise,https://www.nhs.uk/conditions/pregnancy-and-baby/pregnancy-exercise/,exercise pregnancy,1217
135,neuralgia,,neuralgia,92401
135,neuralgia,,nerve pain,8735
137,pregnancy vitamins,,pregnancy vitamins,5191
137,pregnancy vitamins,,vitamins for pregnancy,2013
137,pregnancy vitamins,,prenatal vitamins,1858
137,pregnancy vitamins,,vitamins in pregnancy,1006
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy calculator,177773
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date calculator,159400
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date,55546
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,baby due date,21975
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy due date,15051
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,calculate due date,13032
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy week calculator,7728
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy due date calculator,7372
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,baby due date calculator,6209
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date calculator uk,5053
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date calendar,4996
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy week by week calculator,4729
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,yourduedate,4448
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy weeks calculator,4010
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy week by week due date calculator,3839
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy due date calendar,3670
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,calculator due date,3414
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,when is my due date,3184
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,my due date,3097
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancycalculator,2932
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,maternity calculator,2889
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date calculation,2830
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,calculate my due date,2822
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date calculator weeks and days,2777
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,ovulation and due date,2673
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,whens my due date,2592
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,calculating due date,2564
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,work out due date,2069
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,what's my due date,2005
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,gestation calculator,1969
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy calendar due date calculator,1793
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy date calculator,1623
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,estimated due date,1614
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,calculate baby due date,1594
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,week by week pregnancy calculator,1421
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy week calculator by due date,1351
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date pregnancy,1270
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date calc,1096
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,calculator pregnancy,1084
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,pregnancy calculator week by week,1045
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,due date pregnancy calculator,1031
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,your due date,1031
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,working out pregnancy dates,1016
141,pregnancy calculator,https://www.nhs.uk/conditions/pregnancy-and-baby/due-date-calculator/,calculate pregnancy,1009
142,endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/,endometrial cancer,15156
142,endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/,uterine cancer,13795
142,endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/,womb cancer,9610
142,endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/,cancer of the womb,5280
142,endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/,uterus cancer,2546
142,endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/,cancer of the uterus,1364
144,ectopic pregnancy,https://www.nhs.uk/conditions/ectopic-pregnancy/,ectopic pregnancy,84071
145,heel pain,,heel pain,75105
145,heel pain,,pain in heel,18990
145,heel pain,,painful heel,18900
145,heel pain,,sore heel,12033
145,heel pain,,pain in the heel,7215
145,heel pain,,sore heels,5366
145,heel pain,,heal pain,3602
145,heel pain,,pain in heel of foot,2993
145,heel pain,,pain in my heel,2140
145,heel pain,,painful heels,2009
145,heel pain,,aching heels,1408
145,heel pain,,pain in heels,1388
145,heel pain,,heel bone pain,1149
145,heel pain,,pain in heal,1086
146,pregnancy pillow,,pregnancy pillow,26501
146,pregnancy pillow,,maternity pillow,5938
146,pregnancy pillow,,pregnancy pillow uk,3238
146,pregnancy pillow,,pregnancy pillows,2019
146,pregnancy pillow,,maternity pillows,1960
146,pregnancy pillow,,maternity pillow uk,1172
146,pregnancy pillow,,maternity cushion,1046
147,wrist pain,,wrist pain,50563
147,wrist pain,,pain in wrist,9789
147,wrist pain,,sore wrist,4750
147,wrist pain,,painful wrist,4573
147,wrist pain,,pain in the wrist,1559
147,wrist pain,,painful wrists,1421
147,wrist pain,,wrist joint pain,1280
147,wrist pain,,wrist bone pain,1138
147,wrist pain,,aching wrist,1132
147,wrist pain,,pain in my wrist,1065
147,wrist pain,,my wrist hurts,1039
147,wrist pain,,wrist ache,1030
149,pregnancy support belt,,pregnancy support belt,5771
149,pregnancy support belt,,maternity support belt,5560
149,pregnancy support belt,,pregnancy belt,4541
149,pregnancy support belt,,maternity belt,3175
149,pregnancy support belt,,pregnancy bands,1202
149,pregnancy support belt,,pregnancy back support,1182
150,ankle pain,,ankle pain,38433
150,ankle pain,,painful ankles,5525
150,ankle pain,,pain in ankle,5067
150,ankle pain,,aching ankles,4561
150,ankle pain,,sore ankle,3485
150,ankle pain,,pain in ankle bone,1760
150,ankle pain,,ankle joint pain,1562
150,ankle pain,,pain in ankles,1061
150,ankle pain,,painful ankle,1039
152,alcohol during pregnancy,,alcohol during pregnancy,1953
152,alcohol during pregnancy,,alcohol pregnancy,1841
152,alcohol during pregnancy,,drinking while pregnant,1766
152,alcohol during pregnancy,,alcohol and pregnancy,1342
152,alcohol during pregnancy,,drinking when pregnant,1260
152,alcohol during pregnancy,,drinking pregnancy,1210
152,alcohol during pregnancy,,drinking during pregnancy,1110
152,alcohol during pregnancy,,alcohol in pregnancy,1055
153,toe pain,,toe pain,8581
153,toe pain,,pain in toes,4811
153,toe pain,,sore toes,3443
153,toe pain,,painful toes,3012
153,toe pain,,sore toe,2831
153,toe pain,,pain in toe,1544
153,toe pain,,aching toes,1183
155,twin pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/what-causes-twins/,twin pregnancy,4512
155,twin pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/what-causes-twins/,pregnant with twins,3133
155,twin pregnancy,https://www.nhs.uk/conditions/pregnancy-and-baby/what-causes-twins/,twins pregnancy,2309
157,constipation in pregnancy,,constipation in pregnancy,6803
157,constipation in pregnancy,,pregnancy constipation,2798
157,constipation in pregnancy,,constipation pregnancy,2258
157,constipation in pregnancy,,constipation and pregnancy,1731
157,constipation in pregnancy,,constipation during pregnancy,1396
158,stages of pregnancy,,stages of pregnancy,12449
158,stages of pregnancy,,pregnancy stages,6761
158,stages of pregnancy,,pregnancy step by step,1908
158,stages of pregnancy,,steps of pregnancy,1175
159,thrush in pregnancy,,thrush in pregnancy,7829
159,thrush in pregnancy,,thrush pregnancy,3407
